total_bienes_final,total_bienes_inicio
2696644.09,1955472.27
4746358.71,2815701.94
348929.0,0.0
469216.87,322214.39
638593.85,587557.88
566403.48,573283.33
400000.0,300000.0
0.0,0.0
423069.0,319325.46
2571528.8,2236372.11
1222393.59,1078305.7
1031717.39,532570.64
1167995.58,784787.67
2411390.8,526701.8
1091575.84,645618.07
769156.72,327904.1
3447372.37,2004189.27
1396433.52,1214473.85
1146462.73,542485.25
0.0,0.0
745675.41,647042.99
306500.0,292676.5
1172068.0,1161344.0
556500.0,431000.0
200158.47,185144.47
0.0,416921.0
0.0,0.0
2147501.32,1989297.23
0.0,236505.0
477886.81,211211.76
220000.0,206000.0
149476.0,189000.0
1501804.37,900880.97
1906380.0,1471680.0
751553.03,730630.41
473155.88,594524.88
793431.53,646452.23
420596.2,483249.49
1887225.33,1358508.67
82178.0,175573.0
377000.5,359000.5
5757849.49,3486328.52
1006514.44,769797.06
4187015.68,3140260.7
2177499.73,537529.66
50.0,308760.0
553888.22,72762.81
130000.0,120000.0
2164944.64,863884.69
1701409.71,1427321.94
1030196.74,868212.9
787683.9,762747.56
2375869.54,1955793.89
490898.0,474404.0
0.0,140630.81
3213744.79,1520844.12
2602604.6,2170078.9
447920.0,224706.1
698733.52,484278.33
766486.25,417417.93
552372.19,358232.64
1676749.29,1135562.1
473386.98,473386.98
757181.86,381960.34
215810.3,210550.15
2258583.97,1792129.11
914049.09,1038141.36
246850.0,228200.0
497164.49,384828.4
3046161.16,2349342.28
3120189.86,2707656.0
44624.0,6032.67
1573400.0,1573400.0
404599.71,514702.85
2995116.0,2942977.0
800415.5,589382.0
174116.0,189174.0
1667403.0,1213057.0
130716.57,169850.91
701736.21,682537.0
718673.99,599492.36
1244916.22,945577.68
174011.0,190311.0
2616428.87,2096390.18
865249.98,827163.85
1820202.47,1378700.59
23975.34,112124.3
873771.23,696447.63
2182533.0,1652705.68
398923.51,346840.5
673706.67,400356.25
1124789.01,604656.92
256747.57,0.0
218776.0,202592.49
122968.63,14966.63
1221713.47,940743.02
852019.02,838551.28
4089704.01,1679687.36
702231.41,686054.31
400146.0,340875.0
103061661.9,42984185.93
40000.0,40000.0
267359.12,293426.2
605000.0,304769.73
229098.95,227377.0
495032.57,442245.33
547644.58,336331.33
2054596.91,1756246.52
250000.0,240000.0
281830.32,294290.8
840122.0,739666.0
178000.0,0.0
962005.0,927991.0
215517.0,274082.71
1480668.34,411411.9
1370925.53,830895.62
697500.0,697500.0
2883903.8,1053927.99
4425245.65,2948881.77
497157.85,352089.44
673862.39,637254.72
4587596.9,4050419.27
1441699.85,1197076.93
2459989.11,2207715.32
57090.0,81600.0
265735.25,166099.79
508361.21,379145.82
41228.13,74222.8
1320477.34,1154879.65
7937303.07,5425984.72
357517.83,405960.01
1486210.65,1093028.18
3217662.89,3510213.9
2047954.67,1021690.52
1036802.0,767460.14
3292419.82,834143.21
1044241.32,923648.82
582033.47,270900.0
562039.76,595676.95
3143873.67,1906808.27
23076.23,12825.0
0.0,0.0
4587088.37,2111227.12
168224.58,104572.59
150521.06,101159.34
0.0,0.0
230000.0,230000.0
71928.83,38484.15
3089735.39,2576832.82
905640.82,878104.82
714038.55,409454.66
2076622.81,1512516.87
3100631.12,2203264.0
211327.86,216242.85
1718254.88,1476137.6
65743.3,15517.6
298177.69,162347.9
1079663.92,1190566.74
601750.03,27053.44
820241.95,881670.0
823896.83,541777.16
1193948.83,939148.83
410929.0,410929.0
953312.71,1432817.4
2819199.56,1954910.52
58521.0,35430.0
3281757.03,2089638.57
30521.98,0.0
5619341.7,2045361.26
631917.5,408845.36
1792641.96,1182375.82
710091.94,638648.39
52902.0,34500.0
1108729.23,986645.15
654606.62,475194.31
0.0,0.0
1172279.9,462782.26
509048.0,349564.0
175179.5,299704.1
280771.91,228550.96
2430176.47,573944.71
3485140.03,3187475.9
233550.0,230345.0
606392.5,591113.37
1579765.94,1021909.55
1268735.97,952354.17
2007587.55,626798.5
9108804.94,7421690.58
0.0,0.0
3491719.7,2663661.88
457648.7,379733.4
282232.44,339140.95
785581.53,330861.0
202720.0,143000.0
1699530.5,1311670.0
646275.73,0.0
1020557.82,860225.26
0.0,106556.0
840218.85,703003.32
138100.0,89774.7
0.0,144356.58
142769.29,125364.15
2458718.08,1680602.63
1970616.12,1024803.83
3053612.63,2225369.73
1646136.53,1214659.98
1943056.18,1571050.55
21500.0,21500.0
1045396.13,711372.2
42500.0,42500.0
212862.34,420477.0
380647.17,295850.0
1321146.38,800844.77
3768926.87,3004772.85
838968.41,530584.92
5000.0,55186.29
1108849.65,684674.51
273403.32,126199.0
460204.28,265869.72
1376690.5,1197384.32
517401.32,296489.09
876941.67,56013.82
4396546.61,3500838.79
1550790.83,1329921.41
120000.0,120000.0
50000.0,50000.0
0.0,0.0
3181503.0,0.0
2595866.72,1276019.0
358017.8,324956.23
325141.0,171801.03
1493355.02,1269645.51
100000.0,80000.0
275000.0,275000.0
75000.0,75000.0
2652137.08,2008787.08
831496.86,1122138.7
1974450.73,1491089.87
2454865.65,1729836.57
447052.02,307637.87
2781366.78,2491503.37
1018910.91,711822.71
0.0,0.0
142126.0,51878.0
373807.6,282320.76
852858.69,413810.15
1576168.12,1457369.87
1083689.93,719116.24
1985164.55,1558555.8
410932.68,237863.5
191700.0,242209.0
450490.0,196011.0
603648.9,623583.81
491637.66,0.0
819801.09,791744.59
775000.0,745000.0
2339052.23,1617776.67
847659.98,693825.43
553253.15,276942.21
681955.79,517829.94
951743.0,420345.0
682018.78,564425.29
268850.38,185557.93
352696.88,313272.9
736823.34,272143.81
622871.16,296854.05
554837.83,971738.52
217363.01,162304.0
1834667.4,1155713.28
353138.23,281627.23
3358457.99,1378867.55
2367244.2,1685265.74
1208067.47,997792.0
254772.55,128256.0
2207889.09,1459038.33
0.0,0.0
1557145.49,965392.78
641787.3,0.0
488096.85,446667.79
840413.81,345721.56
190000.0,237000.0
679552.89,383826.38
3112389.16,2459377.47
934342.37,517227.0
5272014.98,4086906.04
813778.59,659776.79
473337.61,363850.0
250645.5,286739.55
795567.07,715688.63
2400729.5,467292.18
178512.0,188129.27
563338.27,899755.86
1343382.31,801167.68
627200.0,686175.0
770634.36,493324.1
216810.75,191644.95
703518.56,538427.54
39409.7,23676.38
491404.0,303260.0
2174199.18,366825.4
2522039.85,1965031.47
1012935.0,489853.0
1043169.16,782267.29
786007.93,472797.92
572201.06,527858.15
5802526.71,4591150.02
780514.13,468751.71
3113581.88,2229316.74
837395.27,586717.0
2134052.1,1381029.27
911815.79,519089.68
698422.84,516543.03
5780895.0,4180895.0
1618366.58,1432381.19
130567.5,76593.0
334098.74,285915.22
430354.05,293153.9
192000.0,192000.0
281231.52,84836.49
93750.0,410671.56
2855714.82,2425203.37
631162.69,305343.91
576009.83,288533.17
609918.45,377643.76
1574793.68,1652168.6
1073482.08,777825.13
34110.87,23000.0
1962871.55,2292101.37
94993.98,282500.0
113101.51,96101.51
620705.4,673695.25
410887.72,399187.72
784634.1,490725.04
972238.0,778573.22
780587.47,598007.35
623477.51,467220.03
929550.0,416185.0
542200.71,370281.71
799776.12,332857.57
358684.88,370182.88
991442.87,781544.86
2407359.56,976308.05
3484108.41,1198855.18
542306.0,437897.5
262000.0,210500.0
1251296.45,917014.55
733129.95,599136.79
1515642.55,1403156.8
344808.99,252558.01
515152.69,341733.6
2150000.0,2225000.0
4471152.35,3855926.54
218725.28,154210.99
239868.0,571000.0
995811.32,896331.45
634228.99,544008.42
74059.39,99831.02
1306148.37,1125423.15
790343.55,446408.22
881354.38,532634.43
2002553.37,1520099.32
216951.22,183157.22
168250.31,49001.94
439001.36,301631.03
2308557.28,1511228.1
543084.31,593147.15
150000.0,150000.0
780842.0,400752.25
720390.0,477158.2
1355774.83,1189139.91
529959.99,362735.17
7570164.77,5318529.44
901337.58,711950.02
135096.57,112545.0
531493.18,298853.5
3903505.95,2987427.54
481629.56,347143.51
0.0,0.0
918910.49,564648.81
652710.6,836332.52
354639.86,323578.04
110000.0,0.0
2277846.0,1516019.14
1498308.52,1009209.88
2944070.36,2086573.97
2051883.5,1560474.58
18238.79,0.0
674490.7,517088.21
491041.6,204785.5
805587.83,386605.31
856281.43,588456.75
668727.99,409944.57
301000.0,290230.44
1693046.87,954473.6
1608216.58,1217708.66
414634.25,247713.51
2196932.89,582976.3
232945.35,203000.0
447157.83,476293.62
593610.0,341285.99
849433.3,668626.62
2832913.73,2175260.05
90000.0,90000.0
617000.0,615000.0
33542.0,0.0
64614.12,74489.13
250000.0,252512.0
1503425.05,1126305.96
880000.0,0.0
0.0,292914.81
80016.0,66764.4
50000.0,50000.0
508800.0,457590.0
581084.5,367229.0
0.0,207820.0
1761774.8,1017888.28
959210.47,656627.59
131786.0,259875.0
927926.01,705920.81
1136237.8,926478.12
605218.5,387714.07
1917130.99,607258.45
607267.91,397070.26
1004353.33,783814.18
13135960.56,1332685.05
284296.41,40000.0
569864.0,395601.2
995971.12,482591.49
5383500.0,4611600.0
2022022.46,1383481.42
2249209.41,1015550.0
348644.69,336992.43
682525.59,607220.42
640500.0,472500.0
329157.0,290247.91
3000.0,20000.0
5669454.59,4398602.34
621835.76,408312.6
71439.89,43917.52
2994750.29,1554621.11
1198585.13,834630.71
624008.28,449273.94
2617353.36,1096747.22
288482.5,286653.0
180.0,180.0
189961.46,92000.0
664516.91,601276.8
1605426.61,1160299.72
2007759.96,1752773.89
570126.61,403718.14
124341.0,118938.0
3134785.11,2063423.55
18982.0,4847.1
465833.48,515253.37
2440997.24,1813693.04
210000.0,327696.0
206113.17,206113.17
1252493.32,754071.86
2185512.87,1072901.51
151673.03,143132.84
192800.0,175000.0
424250.0,356885.0
537743.18,364915.05
452129.22,344065.06
2290610.48,1226526.66
74744.84,200324.84
656000.0,640000.0
64271.72,64271.72
245700.0,342895.65
776086.08,470954.53
391525.0,241525.0
4903916.92,2205165.9
1191126.52,763293.13
988650.37,599615.99
370000.0,370000.0
361744.46,248881.79
813320.01,629510.74
0.0,0.0
1389786.96,453987.61
0.0,0.0
411555.46,336264.55
3034805.7,2793120.03
45596.74,42887.74
725000.0,353008.58
369945.0,383404.0
1380681.52,936613.73
596729.31,287700.18
187289.62,0.0
163066.1,167166.1
540935.17,563470.71
502035.13,386287.34
1003756.91,594346.93
912899.42,559576.22
303611.7,0.0
2971421.7,1966751.73
2534054.35,1844821.04
1384404.95,1087636.13
2945778.93,2147256.36
295872.72,223098.5
0.0,212782.25
6417494.3,3625564.9
1075363.46,658977.97
97400.0,104905.14
3418697.7,2703196.27
0.0,0.0
495130.55,334410.36
289354.72,252786.85
1095707.82,1083503.63
1769008.31,1561089.26
556171.13,447524.77
0.0,241000.0
566706.5,407686.5
769314.43,830428.76
323200.0,326898.0
180000.0,300000.0
291796.81,391403.82
1375640.62,964991.87
340000.0,425400.0
576089.58,534148.3
1306280.68,1400666.51
1592212.77,1147949.13
1091017.67,1092192.26
191560.0,176450.0
2180102.05,1812637.88
2950421.53,1846250.57
294259.9,196040.07
2075056.74,948441.06
244506.55,197240.0
778476.28,305474.36
589632.6,351152.0
1727489.53,1262345.84
348241.41,302858.0
6022483.74,1083682.0
392116.0,284226.0
121000.0,43116.99
265000.0,265000.0
425000.0,265000.0
305266.54,237818.0
345469.68,324889.12
772320.46,322253.68
0.0,1395000.0
835185.94,541447.93
442231.0,352696.0
247532.46,115880.0
776151.25,548243.15
2746567.45,3215943.51
612970.94,376916.49
634024.0,318093.43
1987207.57,1050475.66
1794400.0,1528962.92
488992.64,412080.21
2342759.52,1602640.0
275766.9,104579.41
1062956.56,1095575.68
1726456.31,1534137.32
1053020.05,665814.44
614165.35,435952.5
839832.42,568554.53
687468.09,532804.14
3851112.66,2686450.4
156000.0,162000.0
557000.0,454650.0
546235.0,378340.0
600471.07,406874.53
481613.69,506410.3
422888.93,346929.25
2420089.31,1951040.43
1179633.61,981220.03
0.0,1228833.79
549942.75,530761.9
708597.72,286066.34
45501.0,32596.0
1096691.91,856791.36
216600.0,198020.72
1088957.69,771615.37
195657.45,158353.35
859912.98,444150.18
141535.68,151264.7
372917.51,226000.0
240000.0,240000.0
252834.75,231624.75
1001979.24,907119.28
454441.03,847986.15
314946.0,232488.0
325178.0,552589.5
594960.22,560545.93
1815813.29,1463928.77
3257147.95,2126773.37
446456.0,271530.0
1832379.75,1739674.03
4374785.38,2868699.09
1586651.0,1021644.0
142529.5,103502.5
162195.85,187208.23
1140207.27,1006461.49
1243773.98,809894.2
1178609.5,1111768.6
2013896.52,692028.06
277250.0,342250.0
206646.0,166061.96
1206998.04,548835.0
1654562.51,1147892.31
500015.0,0.0
2978719.79,2724750.05
1571785.5,967772.0
924172.15,701824.17
4422478.99,3506804.11
200000.0,198000.0
585000.0,413000.0
348293.64,310041.53
1936166.29,771082.08
901844.0,561024.72
613834.93,266320.58
3122806.28,1834686.28
4015076.62,1057880.51
750541.61,425673.54
259460.09,313315.67
1917696.45,1521163.64
616819.7,422096.73
1805311.62,1382550.47
1324550.76,1158223.14
0.0,90000.0
651780.0,522439.82
888651.2,501154.51
1705197.32,1566051.34
0.0,0.0
1085885.0,796200.0
551870.84,375151.09
353416.65,353416.65
268300.0,270400.0
130304.0,733604.0
491677.43,100177.43
862178.97,849650.43
1926314.45,1752179.93
1334738.01,505903.2
555602.84,493361.23
313262.0,287685.0
911520.35,634383.41
753578.67,437826.37
298000.0,275280.0
2204898.06,1953673.7
726542.13,320484.77
442000.0,474652.52
297115.0,32073.3
2788487.64,2177523.86
8186568.21,6220723.85
504532.4,238335.76
1256265.14,516412.76
3235648.0,2464702.0
729173.42,608842.89
774550.07,761882.08
5360483.62,2379593.62
0.0,97500.0
947972.92,531299.04
1565055.35,1225304.6
343499.86,345896.37
1828612.22,1176840.52
285303.68,285303.68
124507.0,124507.0
679725.99,536708.95
202123.0,127123.0
2462890.87,1913198.92
483500.0,483300.0
4142904.85,2224715.4
46507.32,108614.51
0.0,0.0
1117737.06,603718.16
985677.94,936661.73
720791.27,320287.83
357904.52,79792.77
319657.0,319657.0
3724396.35,838653.35
1584794.06,889061.0
2722402.9,1889377.11
753752.82,394000.0
380914.0,306310.0
520838.01,291000.0
300000.0,322750.0
844064.87,517128.07
244973.0,117473.0
1851127.62,1227456.56
1050349.73,1007414.62
268850.05,136668.34
34673.66,58397.08
971392.09,596786.77
332148.39,304020.85
3349072.86,2995838.99
1030476.31,788413.69
1342348.36,1272057.27
1828527.85,1212848.69
296324.86,310638.02
0.0,301939.17
1186914.99,867880.13
1623909.36,1529949.53
2165310.26,1772992.64
1028105.22,746096.64
1631210.59,1314897.09
788326.68,800524.85
234833.0,365625.0
510361.0,237378.0
6839448.63,4934909.24
410754.0,386493.0
6900651.14,5047172.76
366833.47,88652.0
860011.6,639938.12
20045.0,0.0
727405.97,669942.25
1429873.82,1159891.77
206703.08,107172.5
160088.83,128146.78
162933.0,148135.0
198816.03,259344.07
726525.11,763396.11
84000.0,49300.0
4142718.97,3217812.09
295903.63,277168.72
1086873.74,623878.7
1116084.6,853932.42
830914.75,675985.16
229197.0,286602.31
451187.55,635747.06
459813.0,256854.71
1028464.0,834187.8
3652742.66,2755377.25
121719.34,101447.71
1245870.43,587615.38
383496.97,205734.64
251750.0,104650.0
1782226.01,1452817.91
912386.0,408340.0
3514715.35,1290348.87
1533491.5,656333.26
871541.99,713498.59
2846727.66,1536781.79
1336466.01,548218.62
790845.74,453777.88
1375390.05,744624.15
11887483.67,5873135.29
3440441.55,2480954.87
987803.49,456893.9
0.0,0.0
1122740.01,1151958.05
32174.74,28774.74
1279600.0,879600.0
892473.76,720623.0
138010.26,0.0
484904.12,265271.82
267000.0,696794.54
78500.0,78500.0
180566.52,197403.93
243511.0,223783.39
616811.93,392111.66
18000.0,0.0
1969158.16,1524924.52
700218.02,638201.18
420000.0,210000.0
1545898.78,1405688.83
369824.57,328689.44
1964895.7,1757818.36
701807.58,547323.77
258500.0,198500.0
774702.77,583502.85
871727.01,836135.66
919892.64,786676.1
615723.5,620088.0
1595945.85,884057.02
100810.55,131140.36
434837.01,324775.4
383983.76,331406.16
421072.52,176520.68
901502.62,664317.12
5000.0,5000.0
209464.98,299983.2
405070.25,343888.25
1211668.2,889805.56
415571.03,501735.05
224700.0,189861.0
3656813.92,2626103.06
8678527.11,6293304.8
15000.0,10000.0
1200030.25,776964.0
533071.0,198290.0
2066433.99,672842.85
1429617.01,1250239.81
647647.23,243143.93
409775.12,321428.64
1300542.65,632559.77
1835340.0,1754487.58
216500.0,206990.9
1852297.88,1183452.7
102030.0,83860.0
1221229.57,909943.57
4829398.43,2577421.39
36473.85,15964.49
125000.0,160000.0
3296572.71,2568888.94
260339.51,24598.76
744707.03,647626.35
1389343.06,964215.0
209915.44,135260.86
1837882.01,1402171.3
37912.03,5400.0
923113.21,750225.58
955930.95,653835.01
670000.0,680000.0
50000.0,171092.25
468079.83,412227.33
1954526.0,1765528.02
366729.74,254916.24
227466.0,316899.0
687098.86,440828.95
229141.57,145000.0
1041880.0,861277.18
2712702.67,2021737.9
1150455.65,1016468.68
1652701.14,484646.45
1429783.72,1134029.32
3955000.0,3778000.0
708883.7,560148.41
270157.26,281730.5
493037.01,580499.38
234225.0,0.0
595000.0,607000.0
1291590.31,800691.03
72425.04,61410.0
2179605.1,1648302.72
135000.0,135000.0
2473219.97,1419713.43
511917.98,284942.45
762053.04,638918.9
2062735.28,1557583.23
3531244.01,2336601.38
0.0,98288.0
425000.0,314000.0
356833.53,356833.53
80000.0,80000.0
420344.78,194700.0
647653.22,491405.04
796152.37,433650.1
1241583.48,1102071.93
1969045.97,1365940.72
4421854.76,3222631.05
1964064.36,1282798.55
401062.99,388155.12
594940.59,330694.95
433600.0,289610.0
451278.64,344778.43
503206.82,526904.27
2313651.77,2088119.07
834591.56,762355.37
126508.0,84500.0
547869.16,444384.14
0.0,188301.05
438197.63,412448.2
257000.0,244500.0
361380.82,316172.5
350047.29,316092.7
431095.7,216992.19
2078494.62,1139000.78
3507017.68,2364932.96
924530.66,742589.38
201191.16,186893.55
2488476.39,1317649.44
1870560.64,1795752.48
216683.92,189639.36
312225.57,226139.87
698540.0,648136.0
750000.0,780000.0
2210758.16,1846016.25
339010.91,279481.35
798128.44,492129.47
363239.14,283008.24
365680.53,383109.89
0.0,0.0
10720168.19,9002130.43
746898.75,429488.0
334048.08,271867.66
162750.0,162757.0
1978759.28,1349211.22
989472.15,778517.94
1363114.43,1309688.12
533100.0,170000.0
871301.1,670561.01
310846.61,285379.0
51193.62,43850.1
1041974.01,700850.0
100000.0,100000.0
231712.0,225750.0
126099.25,146056.86
471696.35,317557.13
75689.0,75689.0
1218287.46,809392.5
585756.7,657373.15
680684.68,575014.55
10395275.12,7495271.16
1794408.73,1593063.54
1563184.8,1197204.55
147788.11,161884.2
504494.03,505232.82
1406919.0,1254933.81
3381503.35,2777288.82
526300.0,505750.0
757648.51,633314.23
1145705.61,885450.36
1103052.84,911696.02
888625.96,693615.26
3299734.54,2229499.95
290600.0,145030.87
783011.9,575461.03
34568.13,21055.25
713046.02,718228.22
621457.16,515869.16
93889.57,49818.38
1305221.54,902822.14
2683293.55,2469196.36
412308.11,323470.85
272300.7,254331.85
2282369.78,2119741.92
0.0,204000.0
204772.0,129440.0
3978859.61,3098313.91
755742.75,829869.09
347686.53,171062.73
1656001.99,1408149.09
1290566.44,932502.45
305509.38,162675.68
3021762.76,2476074.37
325000.0,60448.82
577708.1,341163.05
246380.0,284855.0
630987.81,650921.61
2074043.42,1674684.24
855000.0,855000.0
300000.0,300000.0
484512.5,394172.09
718893.92,395071.67
319641.0,400000.0
1074727.02,886217.24
2196395.79,346681.65
0.0,0.0
1730688.06,1335849.44
0.0,0.0
70000.0,70000.0
2582061.48,1468007.35
363373.94,214946.64
1073924.0,858044.52
0.0,1850000.0
503209.96,312650.34
7445261.53,33840595.69
4694678.35,2499162.53
342391.41,254393.26
2145135.69,589235.89
415353.77,390953.56
611619.49,568212.36
37000.0,39100.0
300219.49,268968.28
779160.22,537747.52
1339395.55,865269.91
3950809.56,2906257.67
967259.29,694087.25
289900.0,285400.0
1387046.24,1077345.52
1773330.47,1241585.69
2139629.89,606405.25
218592.17,266050.18
2005301.38,1435077.59
53262.14,179544.1
586444.28,685000.0
0.0,0.0
1015341.6,912336.6
76400.0,36750.0
2871740.37,2264974.9
450004.3,285394.71
62258.0,426916.0
1711024.63,1421840.33
334095.47,393521.94
1810047.0,1447962.45
941647.04,950338.39
90000.0,90000.0
715531.34,403162.63
2460538.87,2037387.26
64564.0,40352.03
435225.0,285200.0
61174.0,45465.0
3370177.36,1816631.17
217416.0,164800.0
159700.0,2012328.25
4141139.79,3188356.56
60000.0,60000.0
1167940.0,779154.0
766022.0,701228.85
1620039.29,1141101.17
1225833.3,979650.57
696137.19,376020.0
6601133.85,4899724.86
538032.0,508697.31
2598545.33,821026.0
294474.29,308905.6
1189427.64,1027300.0
968117.95,829351.0
1584588.25,1056526.34
821622.34,681149.95
61500.0,50500.0
1005541.62,932704.19
531493.71,486740.7
900017.52,1004256.21
2170664.31,475646.69
995280.0,720144.0
142000.0,71250.0
378000.0,247976.12
328861.17,272888.92
550706.68,213807.0
78000.0,78000.0
978269.91,845873.0
669272.0,313469.0
85000.0,65696.23
216861.0,115000.0
5065434.39,1989428.28
393916.21,293475.91
97976.9,44702.11
4878261.59,2807625.79
4377229.2,3474577.69
572181.74,540955.73
474686.0,474686.0
265298.0,801991.18
2808146.4,2122896.77
547578.22,515461.65
918156.5,844922.53
937034.5,712419.28
357881.98,235353.89
168525.75,159881.14
66500.0,62000.0
391978.45,396376.47
0.0,0.0
2763128.48,2279234.68
2714764.37,1373328.05
414804.63,232995.0
2025967.36,1343668.36
180000.0,100000.0
193133.04,172965.12
2300048.48,1884038.55
4271353.31,3124722.58
1359327.08,952638.97
681296.22,685313.43
493584.12,356354.89
298260.56,150000.0
2629719.81,1663266.88
602212.25,358810.5
1082369.75,691404.93
1229402.11,1091410.53
1305727.3,635258.38
506057.68,335041.85
1313184.46,773765.36
69563.47,86162.84
1411043.94,1060867.83
973114.21,937704.77
3445806.06,3150298.74
675689.68,433777.56
1553798.59,1365317.15
863151.18,336174.5
880304.77,778197.85
1345061.95,716251.69
998342.87,519201.36
2867991.55,2017236.13
465926.55,296195.38
456779.96,354510.57
15599.0,2078.42
4860991.48,3665371.02
461305.06,409020.81
500000.0,432000.0
413134.52,283534.03
1138775.4,605499.39
769082.89,476040.49
693000.0,685000.0
588607.21,312294.55
0.0,279716.0
1380579.4,1887383.34
179908.27,136022.14
553258.9,522187.9
418713.33,359397.96
918476.71,762056.78
496053.99,251344.95
158500.0,158500.0
3747466.56,3349881.75
2075261.21,1314788.0
210000.0,210000.0
707580.5,601831.88
1432360.61,926132.35
230000.0,206900.0
615028.64,655896.81
734498.84,577846.68
7164806.29,6174348.29
3999913.58,2813212.27
361288.09,298160.09
1379023.83,1649643.08
790181.75,410813.99
861345.35,516462.6
600000.0,555397.06
2631003.48,2097801.3
4135391.37,3741679.53
253000.0,300929.93
58255.25,0.0
323000.0,1704320.0
2615903.96,1119080.69
0.0,0.0
3568753.31,2839347.52
101647.0,88744.8
0.0,145826.49
218966.0,95760.6
1999753.66,984762.23
1087818.42,504439.7
2955482.64,2022233.1
2321776.59,1913063.42
227667.0,193095.17
607257.78,594000.0
274363.09,293966.59
50.0,304889.5
765381.23,620193.47
3791431.89,2058523.87
717486.0,402140.75
2828967.21,1945604.45
559631.54,512582.0
690222.38,663050.0
1246056.37,926878.67
970692.83,863824.72
173422.0,422831.13
3686940.02,3146135.75
0.0,56539.45
868789.29,435033.43
178143.41,284619.51
560466.53,2564.0
1187394.9,811605.98
617268.0,323750.0
843204.06,409290.05
0.0,0.0
196968.29,105123.66
88788.88,88788.88
181604.0,0.0
955308.95,522244.65
308015.49,233319.73
1405000.0,1405000.0
1125794.52,1063093.9
2780630.66,2154853.99
754560.31,599935.25
1082450.36,593157.27
417999.18,305411.09
379291.46,305832.31
830300.0,834900.0
1460013.69,1393547.14
1723622.96,1126597.43
480492.93,417582.97
637529.68,248716.86
440136.7,310807.7
404255.09,189140.0
463290.69,369836.51
1811478.97,1196042.36
0.0,0.0
1261098.17,1300453.34
770119.5,736837.22
1430592.2,805286.15
363006.15,358820.93
538283.88,320354.3
282811.12,269392.6
455000.0,375000.0
1693065.52,1075952.15
222813.25,195556.25
499336.0,499336.0
180000.0,200000.0
194210.28,184141.39
373344.0,331807.5
1967376.43,1999381.9
1921406.36,1564295.75
403843.5,346290.0
754150.0,246189.8
12178781.04,13103183.41
9106861.4,6739235.45
536816.0,307948.02
526421.62,506414.29
1844777.61,1678544.33
26277.16,30503.62
786474.0,840000.0
350241.02,431900.17
2258148.25,1891096.75
50443.4,68003.25
110000.0,105000.0
324856.44,302662.03
478970.1,400179.15
4095822.44,2114024.86
441579.11,316134.47
386739.9,245111.0
436309.09,403119.71
411350.0,339100.0
1434521.1,1320452.74
3556504.35,2064347.02
351720.9,424494.86
1315283.63,999733.92
531915.32,852062.9
516402.91,336288.23
1101805.46,559621.45
1047416.93,661798.98
2035137.25,1518770.55
498012.04,346130.1
1049521.3,1051618.49
492444.72,332040.54
1530007.49,1016172.66
3288919.62,2499432.13
822166.75,700142.76
227744.05,22471.82
600000.0,500000.0
505214.0,433750.0
0.0,97650.0
882493.03,825357.38
0.0,0.0
479570.15,479570.15
924616.98,910641.55
1067941.72,887048.79
209198.5,250826.68
137500.0,22000.0
383000.0,306986.5
724368.1,596403.24
291804.84,296715.0
806986.5,507236.59
375450.84,309846.15
1098498.62,749037.0
44958.0,15951.3
1776119.71,1225502.08
83281.0,52212.0
1816533.9,718145.22
589473.09,569747.0
3134716.05,2294745.99
1118031.8,860528.83
186857.0,197338.0
460487.0,417955.0
745370.62,683119.12
2206199.67,1604191.01
151652.0,143160.0
163453.0,142000.0
1817875.5,1386904.79
662660.55,1033790.74
1564117.31,938487.75
1973702.95,1835278.68
2572898.09,2371576.35
57000.0,57000.0
285500.0,396219.0
5828912.97,5204186.07
1044972.7,451520.41
825795.59,487124.75
480223.84,348901.78
995712.93,886151.22
716740.0,518379.48
5553394.42,3756342.16
457916.93,328801.51
0.0,0.0
689908.01,578418.34
606388.0,313738.0
487341.25,376076.52
579568.0,303276.0
1296762.27,587756.29
6000.0,6000.0
1029022.88,1091090.0
1104519.24,950274.52
1995515.31,1602626.29
60535.33,58949.07
150000.0,150000.0
931328.58,386925.11
102100.0,91600.0
0.0,0.0
2055913.63,1548250.12
513142.32,705746.83
1829143.98,1313911.79
423371.93,93606.85
194000.0,194000.0
39132.36,40567.6
1406934.35,882777.42
0.0,0.0
359306.68,316433.52
1645479.54,1123357.57
1134746.59,912412.25
520584.32,510980.37
430805.0,114195.0
351500.0,220000.0
296719.41,210245.22
1241624.69,771671.77
427173.9,40081.0
2232195.26,1699070.84
2937368.48,2429227.61
641543.55,205780.0
469890.01,353451.07
680600.0,560600.0
2739144.53,2180522.22
438740.02,608405.16
1078283.06,741644.91
1493657.07,1506361.17
1261997.29,878025.36
326109.18,302437.28
1295047.59,879075.03
960954.18,939834.6
685160.0,422068.76
4997694.0,3939450.51
711180.25,371394.87
7653939.96,5130126.85
1801807.93,1807132.42
0.0,2692925.85
835255.6,741621.2
18613396.31,14819334.93
629424.19,598906.82
365552.55,264136.82
435980.5,411730.45
318668.6,337379.31
1187.8,1186862.3
2277287.49,1873389.12
1600186.68,716288.67
3184117.76,2593245.95
353742.08,260403.16
912623.67,659643.12
1169520.13,682582.63
334076.87,213080.36
27031.0,18041.0
1450411.5,587763.49
610500.0,290076.35
215500.0,195600.0
949779.79,946996.81
517585.78,252019.0
3233407.4,1085882.72
2037451.21,488528.33
1951481.55,1570786.19
974238.61,643284.01
