espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,informacion_adicional,latitud,longitud,fuente,numero_de_registro_en_conabip
111535,06,06490010,Buenos Aires,Ingeniero Budge,Biblioteca Popular Leopoldo Marechal,Campana 1629,1832,011,42851819,bibliotecamarechal@hotmail.com,Se fundó en el año 1930,-34.713567,-58.4558,CONABIP,3979
111536,06,06434010,Buenos Aires,Remedios de Escalada,Biblioteca Popular Alberdi,Coronel Beltran 70,B1826BRB,011,42882847,balberdiescalada@gmail.com,Se fundó en el año 1919,-34.725956,-58.396282,CONABIP,2676
111537,06,06434010,Buenos Aires,Lanús Este,Biblioteca Popular Olga Cossettini,Centenario Uruguayo 580,1824,011,42890888,bibliotecacossettini@hotmail.com,Se fundó en el año 2001,-34.71475,-58.353933,CONABIP,4021
111538,06,06260010,Buenos Aires,Monte Grande,Biblioteca Popular Bernardino Rivadavia,Rojas 167,1842,011,42901828,bibliotecabbr@yahoo.com.ar,Se fundó en el año 1932,-34.817367,-58.470467,CONABIP,1733
111539,06,06028010,Buenos Aires,Adrogué,Biblioteca Popular La Margarita blanca,Gral.Paz 765,1846,011,42944738,lamargaritablanca@yahoo.com.ar,Se fundó en el año 1999,-34.804586,-58.392516,CONABIP,4001
111540,06,06490010,Buenos Aires,Temperley,Biblioteca Popular Vicente Longhi,Av. 9 de Julio 360,5603,011,42988318,s/d,Se fundó en el año 1930,-34.782383,-58.4011,CONABIP,2401
111541,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Dr. Angel A. Giménez,Suárez 1301,1288,011,43012586,bibgimenez@tutopia.com,Se fundó en el año 1899,-34.638103,-58.370514,CONABIP,2675
111542,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Juan Bautista Alberdi,Brandsen 805,1161,011,43094736,bibliobocajuniors@yahoo.com.ar,Se fundó en el año 1933,-34.636627,-58.364746,CONABIP,3019
111543,06,06274010,Buenos Aires,Florencio Varela,Biblioteca Popular Dr. Florencio Varela,Zapiola 273,1888,011,43550446,bibliovarela@hotmail.com,Se fundó en el año 1999,-34.816483,-58.273,CONABIP,3891
111544,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Dr. Arturo Jauretche,Perú 823,1068,s/d,43621639,biblioteca@centro27.edu.ar,Se fundó en el año 2001,-34.617542,-58.374439,CONABIP,4006
111545,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Federico Lacroze,Thompson esq. Valle 502,1424,011,44311073,bpflacroze@gmail.com,Se fundó en el año 1930,-34.624882,-58.439259,CONABIP,4197
111546,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Dr. Tristán J. González,P.Goyena 1579,1406,011,44323118,tjgonzalez@cotelnet.com.ar,Se fundó en el año 1928,-34.628075,-58.450001,CONABIP,1344
111547,06,06427010,Buenos Aires,Tapiales,"Centro Cultural y Recreativo, Biblioteca Popular Mariano Moreno",Humahuaca 254 1° piso,1770,011,44425835,bibliomoreno@yahoo.com.ar,Se fundó en el año 1930,-34.69785,-58.511217,CONABIP,1880
111548,06,06560010,Buenos Aires,Haedo,Biblioteca Popular Pública Rosario Vera Peñaloza,Tacuarí 674,B1706BDJ,011,44432597,info@bibliotecahaedo.org.ar,Se fundó en el año 1971,-34.646917,-58.586433,CONABIP,3049
111549,06,06560010,Buenos Aires,Haedo,Biblioteca Popular Parlante Sur,Paris 532,1706,s/d,44433156,s/d,Se fundó en el año 1999,-34.640433,-58.6015,CONABIP,4274
111550,06,06408010,Buenos Aires,William C.Morris,Biblioteca Popular Alfredo L. Palacios,Garibaldi 2138,1686,011,44525483,biblioapalacios@yahoo.com.ar,Se fundó en el año 1930,-34.582117,-58.6451,CONABIP,3621
111551,06,06760010,Buenos Aires,Muñiz,Biblioteca Popular y Centro El faro,Azcuenaga 3245,1662,011,44550951,bpelfaro@gmail.com,Se fundó en el año 1930,-34.566367,-58.7173,CONABIP,4212
111552,06,06410010,Buenos Aires,Villa Udaondo,Sociedad y Biblioteca Popular La tradición,Julián Balbín 4020,1714,011,44812711,bibliotecalatradicion@yahoo.com.ar,Se fundó en el año 2000,-34.620327,-58.700737,CONABIP,4002
111553,06,06427010,Buenos Aires,San Justo,Biblioteca Popular Almafuerte,Paraguay 2277,1754,011,44824699,bibalma@yahoo.com.ar,Se fundó en el año 1993,-34.684233,-58.55625,CONABIP,3203
111554,06,06427010,Buenos Aires,San Justo,Biblioteca Popular Villa Sahores,Inclan 2063,1754,011,44843477,biblioteca303@yahoo.com.ar,Se fundó en el año 1999,-34.684083,-58.545817,CONABIP,3762
111555,06,06427010,Buenos Aires,Isidro Casanova,Biblioteca Popular Delia C. de Armagno,Brigadier General Juan Manuel de Rosas 8035,1765,011,44852916,colepizzurno@ciudad.com.ar,Se fundó en el año 1930,-34.712583,-58.591183,CONABIP,3293
111556,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Helena Larroque de Roffo,Simbrón 3058,C1417EUD,011,45010078,asociacionroffo@yahoo.com.ar,Se fundó en el año 1916,-34.598461,-58.49469,CONABIP,18
111557,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Asociación Vecinal y Biblioteca Popular Villa del Parque,Baigorria 3373,C1417FRM,011,45040405,asocvecvilladelparque@hotmail.com,Se fundó en el año 1929,-34.605793,-58.49456,CONABIP,2233
111558,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular El resplandor,Llerena 2727,C1427DEG,011,45218146,s/d,Se fundó en el año 1928,-34.58651,-58.476261,CONABIP,1351
111559,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular 25 de Mayo,Av.R.Balbín 4221,1430,011,45420818,unionvecinaldesaavedra@yahoo.com.ar,Se fundó en el año 1932,-34.555092,-58.49144,CONABIP,1793
111560,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Pueyrredón sud,Bolivia 4801,C1419DUA,011,45715625,bibliopueysud@yahoo.com.ar,Se fundó en el año 1920,-34.58329,-58.499573,CONABIP,1187
111561,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Villa Pueyrredón Norte,Cockrane 2334,C1419FMD,011,45729107,bibliotecapueyrredon@hotmail.com,Se fundó en el año 1916,-34.57589,-58.501591,CONABIP,28
111562,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Juan María Becciu,Pje.Nicolás Granada 1660,1416,011,45812030,bibliotecabecciu@yahoo.com.ar,Se fundó en el año 1915,-34.602871,-58.462116,CONABIP,1375
111563,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Ciencia y labor,Gral.César Díaz 2453,1416,011,45829779,s/d,Se fundó en el año 1918,-34.611427,-58.473377,CONABIP,947
111564,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Hijos del Barrio Piedrabuena Asociación Civil,Calle 2 de abril de 1982 6730,1439,011,46025880,s/d,Se fundó en el año 2001,-34.678028,-58.491161,CONABIP,4034
111565,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular El progreso,Av.de la Riestra 5655,1439,011,46027470,biliotecaelprogreso@uolsinectis.com,Se fundó en el año 1916,-34.676811,-58.474941,CONABIP,1975
111566,06,06427010,Buenos Aires,Ciudad Evita,Biblioteca Popular Alfonsina Storni,Circuns.5 Sec.1 Man.2 Casa 1,1778,011,46203606,bpalfonsinastorni@hotmail.com,Se fundó en el año 1963,-34.719654,-58.540791,CONABIP,2880
111567,06,06410010,Buenos Aires,Ituzaingo,Centro Cultural Bernardino Rivadavia,Mansilla 897 / Administ.Soler 255,1714,011,46232215,biblio_ituzaingo@fullzero.com.ar,Se fundó en el año 1932,-34.658,-58.668017,CONABIP,2890
111568,06,06427010,Buenos Aires,Isidro Casanova,Biblioteca Popular Rotaria,Madrid esq. Sarrachaga 6198,1765,011,46253449,bibliotecapopularrotaria@yahoo.com.ar,Se fundó en el año 1930,-34.700983,-58.589833,CONABIP,4182
111569,06,06568010,Buenos Aires,Morón,Asociación y Biblioteca Popular Juan Salvador Gaviota,J.M.Casullo 625 1,1708,011,46278107,biblioteca_jsgaviota@hotmail.com,Se fundó en el año 1997,-34.65495,-58.6243,CONABIP,3901
111570,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Eurindia,Bragado 5950,1440,011,46358668,biblioeurindia@yahoo.com.ar,Se fundó en el año 1941,-34.653366,-58.502693,CONABIP,2828
111571,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Lectores del pueblo,San Pedrito 1026,1437,011,46377529,bibliotecapopular@argentina.com,Se fundó en el año 1930,-34.642231,-58.461655,CONABIP,3982
111572,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Asociación Circuito Cultural y Fomento Belisario Roldán de Versailles,Gallardo 616,1408,011,46417653,bibliotecabelisarioroldan@yahoo.com.ar,Se fundó en el año 1930,-34.631413,-58.525047,CONABIP,1843
111573,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Casa de la Cultura de Liniers,Pieres 226,1408,011,46443042,bianmen@ciudad.com.ar,Se fundó en el año 1994,-34.642502,-58.515217,CONABIP,3270
111574,06,06560010,Buenos Aires,El Palomar,Biblioteca Popular Arturo Jauretche de El Palomar,Crecencia Acosta 971,1706,011,46508356,bibliotecajauretche@yahoo.com.ar,Se fundó en el año 2001,-34.627683,-58.605483,CONABIP,4040
111575,06,06427010,Buenos Aires,La Tablada,Biblioteca Popular Amigos de La Tablada,Avellaneda 5211,1766,011,46521210,amigosdelatablada@yahoo.com.ar,Se fundó en el año 1998,-34.68785,-58.522733,CONABIP,4010
111576,06,06427010,Buenos Aires,Ciudad Villa Madero,Biblioteca Popular y Centro Cultural José M. Estrada,Araoz 553,1768,011,46521626,bibliotecamfdelara@hotmail.com,Se fundó en el año 1976,-34.68855,-58.509167,CONABIP,4299
111577,06,06427010,Buenos Aires,Ramos Mejía,Biblioteca Popular Tinkunaku-Lugar de encuentro,Felipe de Arana 750,1704,011,46569542,bptinkunaku@yahoo.com.ar,Se fundó en el año 2000,-34.661933,-58.554017,CONABIP,3921
111578,06,06515010,Buenos Aires,Los Polvorines,Biblioteca Popular de los Polvorines,Av.Pte.Perón 2992,1613,011,46630685,bibliotecapolvorines@gmail.com,Se fundó en el año 1998,-34.502022,-58.690502,CONABIP,3785
111579,06,06760010,Buenos Aires,San Miguel,Biblioteca Popular Municipal Domingo Faustino Sarmiento,Sarmiento 1503,B1663HAL,011,46641840,bibliotecadfs@hotmail.com,Se fundó en el año 1913,-34.543667,-58.711983,CONABIP,125
111580,06,06408010,Buenos Aires,Hurlingham,Biblioteca Popular Sociedad Fomento Julián Aguirre,Julian Aguirre 1870,1686,011,46652460,biblioja@uolsinectis.com.ar,Se fundó en el año 1975,-34.59245,-58.639367,CONABIP,2923
111581,06,06760010,Buenos Aires,Bella Vista,Biblioteca Popular y Centro Rec. Entre todos,Salta 2715,1661,011,46667229,bibliotecaentretodos@yahoo.com.ar,Se fundó en el año 1995,-34.58095,-58.688017,CONABIP,3658
111582,06,06760010,Buenos Aires,Bella Vista,Biblioteca Popular Historiador Eduardo Ismael Munzón,Albert Schweitzer 349 PA,1661,011,46682270,bphmunzon@hotmail.com,Se fundó en el año 1996,-34.55845,-58.66805,CONABIP,3644
111583,18,18063010,Corrientes,Ita Ibate,Biblioteca Popular Bernardino Rivadavia,San Martín y 9 de Julio,W3480AQC,011,46740149,caripara@chipion.com.ar,Se fundó en el año 1930,-27.42545,-57.33775,CONABIP,504
111584,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Juan B. Rebagliati,La Facultad 1772,1407,011,46740149,bibliotecarebagliati@yahoo.com.ar,Se fundó en el año 1932,-34.652039,-58.47279,CONABIP,2994
111585,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Bernardino Rivadavia,Directorio 4623,1407,s/d,46832689,bibliotecabrivadavia@yahoo.com.ar,Se fundó en el año 1924,-34.647671,-58.48735,CONABIP,1943
111586,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular José Enrique Rodo,Andalgalá 2051,C1440ENO,011,46865631,bibliotecajerodo@yahoo.com.ar,Se fundó en el año 1917,-34.660057,-58.509514,CONABIP,78
111587,06,06427010,Buenos Aires,Rafael Castillo,Biblioteca Popular Almafuerte de Rafael Castillo,Grauville 2158,1755,011,46900797,biblioalmafuerte@hotmail.com,Se fundó en el año 1930,-34.701067,-58.625467,CONABIP,4228
111588,06,06568010,Buenos Aires,Morón,Biblioteca Popular José Hernández,Gob.Arana 3817,1708,011,46974509,biblioteca jhernandez@hotmail.com,Se fundó en el año 1964,-34.690333,-58.63925,CONABIP,3012
111589,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Universidad Popular de Belgrano Alfredo Fazio,Campos Salles 2145,1429,011,47013101,bibazarolagil@hotmail.com,Se fundó en el año 1941,-34.550762,-58.463303,CONABIP,2916
111590,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Cornelio Saavedra,García del Río 2735/37,C1429DED,011,47015180,bibliotecacsaavedra@yahoo.com,Se fundó en el año 1918,-34.549038,-58.472504,CONABIP,77
111591,06,06861010,Buenos Aires,Villa Martelli,Biblioteca Popular Leon Adolfo Vienni,Estados Unidos 328,1603,011,47094038,s/d,Se fundó en el año 1975,-34.54675,-58.502633,CONABIP,2928
111592,06,06840010,Buenos Aires,Saenz Peña,Instituto y Biblioteca Popular Almafuerte,San Pedro 1174,1674,011,47124126,biblioalmafuerte@hotmail.com,Se fundó en el año 1926,-34.604607,-58.529064,CONABIP,1191
111593,06,06840010,Buenos Aires,Saenz Peña,Asociación Cultural y Biblioteca Popular Mariano Moreno,Springolo 680,1674,011,47129846,bpmoreno@hotmail.com,Se fundó en el año 1920,-34.600717,-58.5299,CONABIP,860
111594,06,06840010,Buenos Aires,Santos Lugares,Biblioteca Popular Etelvina L. de Giorello,Angel Gallini 3741,1676,011,47129963,s/d,Se fundó en el año 1949,-34.603233,-58.549833,CONABIP,2510
111595,06,06147080,Buenos Aires,Moctezuma,Biblioteca Popular Ernesto Ocampo,Belgrano y Sarmiento,6531,011,47155869,s/d,Se fundó en el año 1973,-35.466671,-61.48333,CONABIP,2904
111596,06,06805010,Buenos Aires,Tigre,Biblioteca Popular Troncos del Talar,Independencia 1653,1648,011,47155869,bibliotroncos@yahoo.com.ar,Se fundó en el año 2003,-34.4507,-58.603867,CONABIP,4216
111597,06,06840010,Buenos Aires,Caseros,Biblioteca Popular 15 de Agosto,Puán 3855,1678,011,47161769,biblo15deagosto@hotmail.com,Se fundó en el año 1997,-34.617817,-58.551433,CONABIP,3727
111598,06,06861010,Buenos Aires,Vicente López,Biblioteca Popular Bernardo Delom,Gral.J.J.de Urquiza 1489,1638,011,47181774,bibliotecapopularbdelom@yahoo.com.ar,Se fundó en el año 1958,-34.525683,-58.482617,CONABIP,3830
111599,06,06371010,Buenos Aires,General San Martín,Biblioteca Popular General San Martín,Matheu (56) 3728,1650,011,47240170,bibliopopsanmartin2001@yahoo.com.ar,Se fundó en el año 1914,-34.575767,-58.539117,CONABIP,287
111600,06,06749010,Buenos Aires,Victoria,Biblioteca Popular Rómulo S. Naón,Simón de Iriondo 1411,1644,011,47252365,bpromulonaon@yahoo.com.ar,Se fundó en el año 1939,-34.454017,-58.54175,CONABIP,2022
111601,06,06805010,Buenos Aires,Ricardo Rojas,Biblioteca Popular Ricardo Rojas,Avellaneda 2617,1618,011,47261140,bibliotecarr@hotmail.com,Se fundó en el año 1996,-34.459933,-58.678367,CONABIP,3475
111602,06,06749010,Buenos Aires,San Fernando,Biblioteca Popular y Sociedad Fomento Santa Genoveva,Arroyo Feliciaria s/n,1648,011,47281735,arroyo.felicaria@gmail.com,Se fundó en el año 1930,-34.443062,-58.557964,CONABIP,3743
111603,06,06749010,Buenos Aires,Islas de San Fernando,Biblioteca Popular Delta del Paraná (Bibliolancha,Río Carabelas (Muelle EGB Nro 10),AB1647VA,011,47282843,bibliodelta@gmail.com,Se fundó en el año 1997,-34.443062,-58.557964,CONABIP,3659
111604,06,06371010,Buenos Aires,José León Suarez,Biblioteca Popular Roberto Clemente,Av. Juan M. de Rosas 2485,1655,011,47296696,s/d,Se fundó en el año 1930,-34.529883,-58.574683,CONABIP,3628
111605,06,06861010,Buenos Aires,Florida,Biblioteca Popular Nora Bombelli,Francia 3569,B1604COK,011,47302220,bibliotecanorabombelli@yahoo.com.ar,Se fundó en el año 1999,-34.532783,-58.511217,CONABIP,3880
111606,06,06756010,Buenos Aires,San Isidro,Biblioteca Popular Juan M. de Pueyrredón,9 de Julio 501,1642,011,47321954,bpsi@arnet.com.ar,Se fundó en el año 1898,-34.46815,-58.5104,CONABIP,223
111607,06,06840010,Buenos Aires,Caseros,Biblioteca Popular Patria y labor,Bartolomé Mitre 4848,B1678AUT,011,47348617,bibitalar@hotmail.com,Se fundó en el año 1944,-34.609883,-58.565,CONABIP,2275
111608,06,06805010,Buenos Aires,General Pacheco,Biblioteca Popular Juan José Castelli,Córdoba 625,B1617FNK,011,47360140,gacultural@yahoo.com.ar,Se fundó en el año 1969,-34.4541,-58.634367,CONABIP,2863
111609,06,06805010,Buenos Aires,El Talar,Biblioteca Popular y Centro Cultural El talar,Kennedy 1152,1618,011,47360190,bibliotecaeltalar@yahoo.com.ar,Se fundó en el año 1992,-34.465729,-58.64595,CONABIP,3318
111610,06,06371010,Buenos Aires,San Andrés,Biblioteca Popular Profesor Carlos Serraz,Nº 91- San Lorenzo 3169,1651,011,47382880,humbertobielli@hotmail.com,Se fundó en el año 1930,-34.568085,-58.550121,CONABIP,4178
111611,06,06371010,Buenos Aires,Villa Ballester,Biblioteca Escolar Popular Fray Mocho,Lacroze 1,1653,011,47383964,bepfmocho@uol.com.ar,Se fundó en el año 1930,-34.54427,-58.558985,CONABIP,3728
111612,06,06805010,Buenos Aires,General Pacheco,Biblioteca Popular Unión de Educ. de Tigre,Neuquén 183,1617,011,47405630,bibliotecaudet@yahoo.com.ar,Se fundó en el año 1930,-34.459417,-58.64175,CONABIP,3650
111613,06,06805010,Buenos Aires,Don Torcuato,Biblioteca Popular José Ingenieros,Busciazzo 2264,1611,011,47414944,bpjingenieros@hotmail.com,Se fundó en el año 1993,-34.493967,-58.634917,CONABIP,3689
111614,06,06749010,Buenos Aires,San Fernando,Biblioteca Popular Juan N. Madero,Constitución 622,1646,011,47456093,bibliotecamadero@hotmail.com,Se fundó en el año 1873,-34.438293,-58.560268,CONABIP,231
111615,06,06749010,Buenos Aires,San Fernando,Biblioteca Popular de San Fernando Leopoldo Murcho,Nuestra Señora de Aranzazu 10,1646,011,47461837,bdesanfernando@yahoo.com.ar,Se fundó en el año 1930,-34.448223,-58.5741,CONABIP,3790
111616,06,06805010,Buenos Aires,Don Torcuato,Biblioteca Popular Mariano Moreno,Avda. Alvear (Ruta 202) 840,1611,011,47481200,malejacastro@yahoo.com.ar,Se fundó en el año 1930,-34.482233,-58.60895,CONABIP,4005
111617,06,06805010,Buenos Aires,Tigre,Biblioteca Popular Domingo Faustino Sarmiento,Av. Lib. Gral.San Martín 440,1648,011,47491973,info@bpstigre.com.ar,Se fundó en el año 1916,-34.420233,-58.584583,CONABIP,957
111618,06,06840010,Buenos Aires,Caseros,Biblioteca Popular General San Martín,Julio Perdiguero 2310,1678,011,47505856,bibpopsanmartin@gmail.com,Se fundó en el año 1946,-34.60345,-58.558717,CONABIP,4193
111619,06,06840010,Buenos Aires,Caseros,Biblioteca Popular Bartolomé Mitre,Av.Mitre 4752,1678,011,47506343,bibliotecamitrecaseros@arnet.com.ar,Se fundó en el año 1921,-34.610083,-58.563167,CONABIP,1028
111620,06,06840010,Buenos Aires,Ciudad Jardín de Palomar,Biblioteca Popular Ciudad Jardín,Boulevard Finca 6579,1684,011,47512111,bibliotecapopularcj@yahoo.com.ar,Se fundó en el año 2001,-34.597667,-58.593867,CONABIP,4020
111621,06,06371010,Buenos Aires,Villa Zagala,Biblioteca Popular José Murillo,Uriburu 3657,1651,011,47523693,bibliomurillo@yahoo.com.ar,Se fundó en el año 1930,-34.546242,-58.527745,CONABIP,4073
111622,06,06371010,Buenos Aires,San Andrés,Biblioteca Popular Maestro Diego Pombo,Calle 70 Nº 3357-(Ex La Crujia,1651,011,47542616,bibliopombo@argentina.com,Se fundó en el año 1964,-34.567245,-58.543719,CONABIP,2830
111623,06,06371010,Buenos Aires,General San Martín,Biblioteca Pública Popular Parlante Nuevo Ser,Ayacucho 2377,1650,011,47542814,biblosnuevoser@hotmail.com,Se fundó en el año 1930,-37.97925,-63.604017,CONABIP,4175
111624,06,06371010,Buenos Aires,San Andrés,Biblioteca Popular Juan Bautista Alberdi,Ríobamba 2675,1651,011,47559198,bpalberdi@gmail.com,Se fundó en el año 1927,-34.56819,-58.540092,CONABIP,1242
111625,06,06560010,Buenos Aires,El Palomar,Biblioteca Popular Juan Manuel Giufra,Madariaga 574,1684,011,47588035,bibliogiuffra@hotmail.com,Se fundó en el año 1945,-34.606583,-58.5954,CONABIP,2324
111626,06,06840010,Buenos Aires,Caseros,Biblioteca Popular Juan Bautista Alberdi,Sarmiento 2706,B1678HBF,011,47597610,bpalberdi@yahoo.com.ar,Se fundó en el año 1914,-34.607867,-58.565733,CONABIP,115
111627,06,06371010,Buenos Aires,Villa Ballester,Biblioteca Popular Bernardino Rivadavia,Calle 122 Nº 3155,1603,011,47678597,bibliotecarivadavia@yahoo.es,Se fundó en el año 1925,-34.551133,-58.561317,CONABIP,1178
111628,06,06371010,Buenos Aires,Villa Ballester,Biblioteca Popular Rioplatense,Colón 3772,1653,011,47685186,bibliorioplatense@hotmail.com,Se fundó en el año 2000,-34.554933,-58.566883,CONABIP,3994
111629,06,06371010,Buenos Aires,Villa Ballester,Biblioteca Popular Maestra María Silva,Calle 39 (Ex María Silva) 234,B1653EVC,011,47687377,bibliosilva@hotmail.com,Se fundó en el año 1945,-34.549236,-58.558819,CONABIP,3473
111630,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular William C.Morris,Güemes 4621/01,1425,011,47736747,bibliomorris@yahoo.com.ar,Se fundó en el año 1907,-34.581364,-58.423908,CONABIP,1131
111631,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Alberdi,Acevedo 666,C1414DJN,011,47753325,bibliotecapopularalberdi@yahoo.com.ar,Se fundó en el año 1910,-34.596157,-58.437668,CONABIP,32
111632,06,06756010,Buenos Aires,Beccar,Biblioteca Popular Club de madres de B.Sauce,Padre Acevedo 88,1643,011,47922069,jpt@dacas.com.ar,Se fundó en el año 1930,-34.464985,-58.547718,CONABIP,3060
111633,06,06756010,Buenos Aires,Martinez,Biblioteca Popular Bernardino Rivadavia,Aristóbulo del Valle 199,B1640EPC,011,47929458,bpbrmartinez@ciudad.com.ar,Se fundó en el año 1913,-34.48645,-58.499883,CONABIP,192
111634,06,06861010,Buenos Aires,Olivos,Biblioteca Popular Vicente López y Planes,Av.Maipú 2901,1636,011,47947655,bibliotecaolivos@yahoo.com.ar,Se fundó en el año 1921,-34.5094,-58.49155,CONABIP,1019
111635,06,06861010,Buenos Aires,Olivos,Biblioteca Popular Arandú,Avda. Florida 2010,1636,011,47956464,bibliotecapopulararandu@hotmail.com,Se fundó en el año 1930,-34.5202,-58.493283,CONABIP,4129
111636,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Por caminos de libros y solidaridad,Martinez Castro y Pasaje D,1407,011,48047611,s/d,Se fundó en el año 1999,-34.642677,-58.473667,CONABIP,3884
111637,06,06861010,Buenos Aires,Vicente Lopez,Biblioteca Popular Sudestada,Aristobulo Del Valle 1631,1602,011,48370797,bpsudestada@yahoo.com.ar,Se fundó en el año 2008,-34.537067,-58.478583,CONABIP,4210
111638,06,06441030,Buenos Aires,Manuel B.Gonnet,Biblioteca Popular Dr. Roman S. Harosteguy,Calle 502 2068,1897,0221,48486969,biblioharosteguy@yahoo.com.ar,Se fundó en el año 1930,-34.883433,-58.011767,CONABIP,3211
111639,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular General Benito Nazar,Antezana 340,1414,011,48548737,bibliotecanazar@yahoo.com.ar,Se fundó en el año 1936,-34.605183,-58.445007,CONABIP,2014
111640,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular General Alvear,Avellaneda 542,C1405CNS,011,49010242,asociacionalvear@yahoo.com.ar,Se fundó en el año 1950,-34.614349,-58.438515,CONABIP,2558
111641,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Manuel Ugarte,Del Barco Centenera 1359,1424,s/d,49233315,s/d,Se fundó en el año 2009,-34.634816,-58.435006,CONABIP,4295
111642,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Alberto Gerchunoff,Sarmiento 2233,1044,011,49525886,hebraica@hebraica.org.ar,Se fundó en el año 1909,-34.606033,-58.39843,CONABIP,2067
111643,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Asociación Cultural y Biblioteca Popular Tesis 11,Junín 165,1026,011,49534856,tesis11@tesis11.org.ar,Se fundó en el año 2004,-34.607533,-58.396416,CONABIP,4252
111644,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular Mariano Boedo,Maza 755 1,1233,011,49576244,bibliotecapopularmarianoboedo@yahoo.com.ar,Se fundó en el año 1930,-34.620365,-58.415165,CONABIP,2177
111645,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular y Centro Cultural Alfredo Costa,Azcuenaga 718,1029,011,49610060,centroproteccion@latinmail.com,Se fundó en el año 1930,-34.600857,-58.401001,CONABIP,2111
111646,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Argentina para ciegos,Lezica 3909,1202,011,49810137,bac@bac.org.ar,Se fundó en el año 1924,-34.610844,-58.421326,CONABIP,2992
111647,02,02000010,Ciudad Autónoma de Buenos Aires,Ciudad de Buenos Aires,Biblioteca Popular 12 de Octubre,Calle Arengreen 1187,C1405CYM,011,49880766,popular12deoctubre@hotmail.com,Se fundó en el año 1910,-34.613235,-58.448997,CONABIP,19
111648,06,06490010,Buenos Aires,Llavallol,Biblioteca Popular Escritores Argentinos,Avda. Antártida Argentina 2264,1836,011,55995535,bipopu_argentinos07@yahoo.com.ar,Se fundó en el año 1930,-34.801317,-58.431367,CONABIP,4196
111649,06,06274010,Buenos Aires,Florencio Varela,Asociación Cultural y Biblioteca Popular Dr. Ernesto de Muro,Balcarce y Remedios de Escalada,1888,011,57012770,bibliodemuro@gmail.com.,Se fundó en el año 2004,-34.791607,-58.256245,CONABIP,4242
